Year,Month,Temperature
1910,9,0.42233009708737823
1910,10,0.5970873786407767
1910,11,-0.30582524271844247
1910,12,-1.1213592233009697
1911,1,-1.1504854368932032
1911,2,-0.8300970873786399
1911,3,-0.36407766990291135
1911,4,-0.07281553398058138
1911,5,0.13106796116505248
1911,6,0.7427184466019416
1911,7,0.8883495145631066
1911,8,0.9466019417475735
1911,9,0.8009708737864085
1911,10,0.7427184466019416
1911,11,0.18932038834951515
1911,12,-0.7135922330097082
1912,1,-0.8300970873786399
1912,2,-0.8009708737864064
1912,3,0.01456310679611672
1912,4,0.2475728155339798
1912,5,0.5970873786407767
1912,6,0.7718446601941751
1912,7,0.6844660194174748
1912,8,0.8883495145631066
1912,9,0.5679611650485432
1912,10,0.6844660194174748
1912,11,-0.04368932038835016
1912,12,-0.8009708737864064
1913,1,-0.9466019417475714
1913,2,-0.6553398058252414
1913,3,-0.18932038834951515
1913,4,-0.04368932038835016
1913,5,0.5097087378640786
1913,6,0.5679611650485432
1913,7,0.8009708737864085
1913,8,0.8883495145631066
1913,9,0.6844660194174748
1913,10,0.6844660194174748
1913,11,-0.1601941747572817
1913,12,-1.0048543689320382
1914,1,-1.0339805825242716
1914,2,-0.5970873786407767
1914,3,-0.07281553398058138
1914,4,0.2475728155339798
1914,5,0.3932038834951448
1914,6,0.8300970873786397
1914,7,0.8009708737864085
1914,8,0.9174757281553401
1914,9,0.7718446601941751
1914,10,0.6844660194174748
1914,11,-0.07281553398058138
1914,12,-0.7718446601941751
1915,1,-1.063106796116505
1915,2,-0.5097087378640764
1915,3,-0.04368932038835016
1915,4,0.13106796116505248
1915,5,0.3932038834951448
1915,6,0.9174757281553401
1915,7,0.8883495145631066
1915,8,0.9174757281553401
1915,9,0.8009708737864085
1915,10,0.6844660194174748
1915,11,0.13106796116504826
1915,12,-0.8883495145631066
1916,1,-1.20873786407767
1916,2,-0.8009708737864064
1916,3,-0.04368932038835016
1916,4,0.18932038834951515
1916,5,0.7135922330097122
1916,6,0.6262135922330101
1916,7,1.0922330097087385
1916,8,0.9174757281553401
1916,9,0.6553398058252435
1916,10,0.6553398058252435
1916,11,-0.13106796116504826
1916,12,-0.8300970873786399
1917,1,-1.0339805825242676
1917,2,-0.9757281553398048
1917,3,-0.33495145631068013
1917,4,0.04368932038835016
1917,5,0.42233009708737823
1917,6,0.5970873786407767
1917,7,0.9466019417475735
1917,8,0.9466019417475735
1917,9,0.8009708737864085
1917,10,0.6262135922330101
1917,11,-0.13106796116504826
1917,12,-0.8883495145631066
1918,1,-1.3252427184466016
1918,2,-0.7135922330097082
1918,3,-0.18932038834951515
1918,4,-0.01456310679611672
1918,5,0.21844660194174859
1918,6,0.7135922330097082
1918,7,0.6553398058252435
1918,8,0.8300970873786397
1918,9,0.7135922330097082
1918,10,0.8009708737864085
1918,11,0.10194174757281482
1918,12,-0.6844660194174749
1919,1,-0.9757281553398048
1919,2,-0.45145631067961167
1919,3,0.0728155339805836
1919,4,0.2475728155339798
1919,5,0.27669902912621325
1919,6,0.6844660194174748
1919,7,0.7135922330097122
1919,8,0.8300970873786397
1919,9,0.7135922330097082
1919,10,0.6844660194174748
1919,11,0.13106796116504826
1919,12,-0.7427184466019416
1920,1,-1.0339805825242676
1920,2,-0.9174757281553401
1920,3,0.10194174757281482
1920,4,0.10194174757281482
1920,5,0.27669902912621325
1920,6,0.6262135922330101
1920,7,0.9174757281553401
1920,8,0.8300970873786397
1920,9,0.9757281553398047
1920,10,0.7135922330097082
1920,11,0.1601941747572817
1920,12,-0.8592233009708732
1921,1,-1.1213592233009697
1921,2,-0.7718446601941751
1921,3,0.18932038834951515
1921,4,0.10194174757281482
1921,5,0.21844660194174859
1921,6,0.5970873786407767
1921,7,0.8300970873786397
1921,8,0.9174757281553401
1921,9,0.8009708737864085
1921,10,0.6844660194174748
1921,11,0.21844660194174859
1921,12,-0.5679611650485432
1922,1,-1.063106796116505
1922,2,-0.36407766990291135
1922,3,0.0728155339805836
1922,4,0.2475728155339798
1922,5,0.21844660194174859
1922,6,0.8300970873786397
1922,7,0.8009708737864085
1922,8,0.9174757281553401
1922,9,0.8300970873786397
1922,10,0.6553398058252435
1922,11,0.1601941747572817
1922,12,-0.6553398058252414
1923,1,-1.063106796116505
1923,2,-0.7135922330097082
1923,3,0.3058252427184467
1923,4,0.10194174757281482
1923,5,0.45145631067961167
1923,6,0.7135922330097082
1923,7,0.6553398058252435
1923,8,0.8592233009708732
1923,9,0.7135922330097122
1923,10,0.7135922330097082
1923,11,0.01456310679611672
1923,12,-0.5097087378640764
1924,1,-0.7718446601941751
1924,2,-0.6844660194174749
1924,3,0.3058252427184467
1924,4,0.3058252427184467
1924,5,0.3932038834951448
1924,6,1.063106796116505
1924,7,0.9466019417475735
1924,8,0.9466019417475735
1924,9,0.7718446601941751
1924,10,0.7427184466019416
1924,11,0.13106796116504826
1924,12,-0.6553398058252414
1925,1,-1.3834951456310662
1925,2,-0.9466019417475714
1925,3,0.0728155339805836
1925,4,0.36407766990291357
1925,5,0.5388349514563098
1925,6,0.8300970873786397
1925,7,0.8300970873786397
1925,8,0.9466019417475735
1925,9,0.7718446601941751
1925,10,0.7135922330097082
1925,11,0.3058252427184467
1925,12,-0.5970873786407767
1926,1,-0.8592233009708732
1926,2,-0.5679611650485432
1926,3,0.2475728155339798
1926,4,0.3932038834951448
1926,5,0.6262135922330101
1926,6,0.9757281553398047
1926,7,0.7718446601941751
1926,8,1.1213592233009697
1926,9,0.8300970873786397
1926,10,0.8009708737864085
1926,11,0.10194174757281482
1926,12,-0.5970873786407767
1927,1,-1.1504854368932032
1927,2,-0.5970873786407767
1927,3,-0.04368932038835016
1927,4,0.18932038834951515
1927,5,0.7135922330097082
1927,6,0.8300970873786397
1927,7,0.9757281553398047
1927,8,0.8592233009708732
1927,9,0.9757281553398047
1927,10,0.8300970873786397
1927,11,0.2475728155339798
1927,12,-0.5679611650485432
1928,1,-0.9174757281553401
1928,2,-0.45145631067960745
1928,3,0.1601941747572817
1928,4,0.45145631067961167
1928,5,0.7135922330097082
1928,6,0.8883495145631066
1928,7,0.9466019417475735
1928,8,0.8300970873786397
1928,9,0.9757281553398047
1928,10,0.8009708737864085
1928,11,0.0728155339805836
1928,12,-0.6844660194174749
1929,1,-0.8300970873786399
1929,2,-0.33495145631068013
1929,3,-0.07281553398058138
1929,4,0.0728155339805836
1929,5,0.36407766990291357
1929,6,0.6262135922330101
1929,7,0.6844660194174748
1929,8,0.8883495145631066
1929,9,0.9174757281553401
1929,10,0.6844660194174748
1929,11,0.10194174757281482
1929,12,-0.9174757281553401
1930,1,-1.1504854368932032
1930,2,-0.5679611650485432
1930,3,-0.04368932038835016
1930,4,0.18932038834951515
1930,5,0.13106796116505248
1930,6,0.8592233009708732
1930,7,0.8592233009708732
1930,8,0.8592233009708732
1930,9,0.8300970873786397
1930,10,0.7135922330097082
1930,11,-0.07281553398058138
1930,12,-0.5970873786407767
1931,1,-0.8592233009708732
1931,2,-0.4805825242718451
1931,3,0.13106796116504826
1931,4,0.33495145631068013
1931,5,0.36407766990291357
1931,6,0.9757281553398047
1931,7,0.9466019417475735
1931,8,1.0922330097087385
1931,9,0.9466019417475735
1931,10,0.7135922330097082
1931,11,0.0728155339805836
1931,12,-0.5679611650485432
1932,1,-0.9174757281553401
1932,2,-0.6844660194174749
1932,3,0.18932038834951515
1932,4,0.33495145631068013
1932,5,0.21844660194174859
1932,6,0.7718446601941751
1932,7,0.8009708737864085
1932,8,0.8300970873786397
1932,9,0.8300970873786397
1932,10,0.8592233009708732
1932,11,0.13106796116505248
1932,12,-0.7135922330097082
1933,1,-0.7718446601941751
1933,2,-0.4805825242718451
1933,3,0.1601941747572817
1933,4,0.27669902912621747
1933,5,0.4805825242718451
1933,6,0.8592233009708732
1933,7,0.9466019417475735
1933,8,1.0048543689320382
1933,9,0.5097087378640786
1933,10,0.7135922330097082
1933,11,-0.07281553398058138
1933,12,-0.5970873786407767
1934,1,-1.1504854368932032
1934,2,-0.6844660194174749
1934,3,-0.13106796116504826
1934,4,0.18932038834951515
1934,5,0.45145631067961167
1934,6,0.8300970873786397
1934,7,0.8300970873786397
1934,8,0.9466019417475735
1934,9,0.6844660194174748
1934,10,0.6553398058252435
1934,11,0.10194174757281482
1934,12,-0.5970873786407767
1935,1,-0.9466019417475714
1935,2,-0.5970873786407767
1935,3,0.33495145631068013
1935,4,0.10194174757281482
1935,5,0.5679611650485432
1935,6,0.7427184466019416
1935,7,0.7718446601941751
1935,8,0.8592233009708732
1935,9,1.0048543689320382
1935,10,0.7718446601941751
1935,11,0.18932038834951515
1935,12,-0.6262135922330101
1936,1,-0.8009708737864064
1936,2,-0.6262135922330101
1936,3,0.04368932038835016
1936,4,0.27669902912621325
1936,5,0.36407766990291357
1936,6,0.7718446601941751
1936,7,0.9757281553398047
1936,8,0.8300970873786397
1936,9,0.7718446601941751
1936,10,0.8300970873786397
